Isomap1,Isomap2,Macro_Desastre
0.0015047342811317697,0.005219063367401482,Inundações e Chuvas
-0.002666893040824512,0.006533302156549758,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Seca e Estiagem
0.0007544474125617602,0.00601458745376038,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Tempestades Severas
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
0.0016914697229523797,0.005798596627519649,Tempestades Severas
-0.0024184074818533225,0.006717451454591917,Seca e Estiagem
0.002115668483628862,0.006035554176597021,Inundações e Chuvas
-0.002832176363389489,0.00636006750280514,Seca e Estiagem
0.43486557293633327,-0.18136447360766145,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Seca e Estiagem
-0.01753967569465797,-0.00831095126974834,Seca e Estiagem
-0.06648897442614168,-0.06205075884331302,Seca e Estiagem
-0.04138849746219124,-0.03501597757102302,Seca e Estiagem
-0.0021142151710086474,0.0066720542647866025,Inundações e Chuvas
-0.004921628936183019,0.005369626097546074,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.0008259990182487507,0.006572826287114147,Inundações e Chuvas
-0.0022472718996316395,0.008693175392123227,Inundações e Chuvas
-0.0029477687762574406,0.006273116859412271,Seca e Estiagem
-0.004067903697284383,0.018338404440255637,Inundações e Chuvas
-0.04128683550847824,-0.038236043756196755,Seca e Estiagem
-0.003533617267659301,0.009824461382962777,Tempestades Severas
-0.0024184074818533225,0.006717451454591917,Seca e Estiagem
-0.0031917428036231806,0.005653380316509975,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
0.03669384095014651,-0.03141929336715371,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.004553687972937885,0.005333921551036722,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Seca e Estiagem
0.15291498654656085,-0.06377664389054918,Inundações e Chuvas
0.3357784482959201,0.1537530127887275,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Tempestades Severas
-0.007289602021641164,0.004232786755191838,Seca e Estiagem
-0.002872127203796455,0.006399726741085719,Seca e Estiagem
-0.2869728449902759,-0.27540869470012846,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Deslizamentos
-0.0017409610318349286,0.009257351189315309,Inundações e Chuvas
-0.0041692641910781696,0.0052473080379912,Seca e Estiagem
-0.008598603783989944,0.002006606638909608,Seca e Estiagem
-0.028025573508121383,-0.025487199850866914,Seca e Estiagem
-0.0031155655737847435,0.007515395099837373,Inundações e Chuvas
-0.06251441655305881,0.06438739520510535,Inundações e Chuvas
-0.014240148405091272,0.0061396874048113914,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Tempestades Severas
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.004719468007083837,0.005543337958994392,Seca e Estiagem
-0.010476178405273944,-0.0008388536068085647,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.0024184074818533225,0.006717451454591917,Tempestades Severas
-0.0024184074818533225,0.006717451454591917,Seca e Estiagem
-0.01630412437219748,-0.0037589114107713967,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Deslizamentos
-0.0026419556099363905,0.05424129275337891,Inundações e Chuvas
-0.0007242811306213121,0.007121127071053484,Inundações e Chuvas
-0.19780893394199944,-0.18959985819583988,Seca e Estiagem
-0.07474604107251857,0.30071385122774186,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Seca e Estiagem
-0.0024600835038202555,0.006688147027570021,Seca e Estiagem
-0.0734095962409197,-0.06278953078150765,Inundações e Chuvas
-0.015265810062445755,-0.0011826402464530429,Seca e Estiagem
-0.0008050232846722644,0.005755966792119391,Incêndios Florestais
-0.0024184074818533225,0.006717451454591917,Deslizamentos
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.008771031398896685,0.0036868713668011294,Seca e Estiagem
-0.0012165903966241793,0.00645704536455273,Tempestades Severas
-0.0023652270769320216,0.006714122123833923,Inundações e Chuvas
0.011058895904114593,0.0049030091756482996,Tempestades Severas
-0.004298661989543923,0.00510315046618007,Seca e Estiagem
-0.010110371240991406,-0.0024643698641901323,Seca e Estiagem
-0.0004435293311596533,0.009816279402606626,Inundações e Chuvas
-0.0030200426061872715,0.006370590108127066,Seca e Estiagem
-0.007097623690775034,0.003353175806646618,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.004554559065331756,0.0048921526180326,Seca e Estiagem
0.0076651460032850964,0.005005604807986567,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.002224989373783263,0.006625193627015131,Inundações e Chuvas
-0.002728761565215783,0.006511786884238667,Incêndios Florestais
-0.0027440918863200032,0.00605216448030066,Seca e Estiagem
-0.00341567029629816,0.005911059047420024,Seca e Estiagem
-0.002791065856103908,0.006842524730750694,Inundações e Chuvas
-0.02229665752559613,-0.011658384837763866,Seca e Estiagem
-0.023580188021602264,0.005577744415229895,Tempestades Severas
0.07404136351012375,-0.013419032720504698,Tempestades Severas
-0.003181954698456879,0.00630405980286923,Seca e Estiagem
0.14566285115305755,-0.06014785852940658,Tempestades Severas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0027347633124673006,0.006766904320493549,Tempestades Severas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
0.02293251559652977,0.006560839629589142,Tempestades Severas
-0.004913843245858658,0.005368854306384314,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.023230295873814918,-0.18175148329121898,Tempestades Severas
-0.0024184074818533225,0.006717451454591917,Seca e Estiagem
-0.0016019290908046398,0.006449685096212537,Seca e Estiagem
-0.0010044749118611473,0.010658208907830369,Inundações e Chuvas
-0.0627103966064265,0.050124356830925434,Inundações e Chuvas
0.0016005611183685159,0.00550424717094327,Inundações e Chuvas
