PCA1,PCA2,Macro_Desastre
0.7558949768491161,0.3593950002160352,Inundações e Chuvas
-0.33455582935728284,-0.05380052536338508,Inundações e Chuvas
6.403072822786049,-0.5429368878921396,Inundações e Chuvas
-0.41527247066319445,-0.020402550251017726,Tempestades Severas
-0.4210938103554136,-0.023763437819815776,Seca e Estiagem
-0.41557545408421104,-0.020201942300288975,Inundações e Chuvas
-0.41572263255558595,-0.02032784495656284,Seca e Estiagem
-0.3677836261107664,-0.045937382223946416,Inundações e Chuvas
-0.4185915863813249,-0.021451509463751444,Seca e Estiagem
-0.4264194742689315,-0.02464355149466966,Seca e Estiagem
-0.3107835508491802,-0.06450810229795982,Inundações e Chuvas
-0.42147605181631353,-0.022774524041668534,Seca e Estiagem
