NCA1,NCA2,Macro_Desastre
367.38618165303296,-21.413505766090022,Inundações e Chuvas
-27.474201073389477,-8.750270083629376,Seca e Estiagem
0.0,0.0,Seca e Estiagem
487.67724285690014,48.12256479784974,Inundações e Chuvas
0.0,0.0,Tempestades Severas
0.0,0.0,Incêndios Florestais
64.09731829573504,10.337401937325765,Tempestades Severas
0.0,0.0,Seca e Estiagem
91.12717365960694,32.232611171062096,Inundações e Chuvas
-51.762773116503254,-17.91628383062371,Seca e Estiagem
29772.757103570726,4285.879658804446,Inundações e Chuvas
0.0,0.0,Seca e Estiagem
-2463.30442098817,-824.3663300940252,Seca e Estiagem
-11228.450750186128,-3864.0407544598484,Seca e Estiagem
-7208.263701710359,-2570.819427376538,Seca e Estiagem
188.21582154375642,-25.486726233737485,Inundações e Chuvas
-110.63023637638962,-6.461757312077,Seca e Estiagem
0.0,0.0,Incêndios Florestais
463.43727097315355,-77.14658301064328,Inundações e Chuvas
92.56100612106165,-216.45031420875785,Inundações e Chuvas
-71.79136811767941,-25.589381110757643,Seca e Estiagem
1588.699234172802,-442.53215134597156,Inundações e Chuvas
-7275.68890532064,-2493.1603373444727,Seca e Estiagem
300.8141783812491,33.90015239136027,Tempestades Severas
0.0,0.0,Seca e Estiagem
-166.4930996724194,-62.97957143654363,Seca e Estiagem
0.0,0.0,Incêndios Florestais
13983.307220157016,-2715.994329251442,Inundações e Chuvas
0.0,0.0,Incêndios Florestais
-154.46455068110905,-27.692811579516107,Seca e Estiagem
0.0,0.0,Seca e Estiagem
5282.551419993733,1979.3721327110568,Inundações e Chuvas
53313.31114562675,3372.021933777076,Inundações e Chuvas
0.0,0.0,Tempestades Severas
-698.1659684691153,-167.0580086612522,Seca e Estiagem
-21.958803158349685,-10.635698285640595,Seca e Estiagem
-48934.04777246955,-16003.621415636679,Seca e Estiagem
0.0,0.0,Deslizamentos
756.7289883572034,-184.3992178390551,Inundações e Chuvas
-284.7296421725346,-88.61952456004173,Seca e Estiagem
-959.1344363900955,-310.2328931697335,Seca e Estiagem
-5348.0623126848695,-1838.567807054876,Seca e Estiagem
479.9044847600217,-23.856237020106484,Inundações e Chuvas
2911.0972342008363,-251.94340769630253,Inundações e Chuvas
-116.69372564240317,170.80485133816,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
0.0,0.0,Tempestades Severas
0.0,0.0,Incêndios Florestais
-247.05167953361212,-119.65894067779162,Seca e Estiagem
-1255.0615652711558,-424.1733885001563,Seca e Estiagem
0.0,0.0,Incêndios Florestais
0.0,0.0,Tempestades Severas
0.0,0.0,Seca e Estiagem
-1863.8606567422908,-447.83183700156195,Seca e Estiagem
0.0,0.0,Seca e Estiagem
0.0,0.0,Deslizamentos
21235.69763280879,-7837.029407550949,Inundações e Chuvas
195.51335136725476,-76.34002518631641,Inundações e Chuvas
-32004.61415279552,-10854.485652732817,Seca e Estiagem
23910.4526429148,-724.1415555394225,Inundações e Chuvas
0.0,0.0,Seca e Estiagem
-2.1107838793103575,-0.4671121735096703,Seca e Estiagem
-9001.666065687174,-3624.483271665863,Inundações e Chuvas
-1146.3363930024943,-141.6818907033421,Seca e Estiagem
21.059159603290322,-28.048612800988018,Incêndios Florestais
0.0,0.0,Deslizamentos
0.0,0.0,Inundações e Chuvas
0.0,0.0,Incêndios Florestais
-335.78599742869284,9.39541278091216,Seca e Estiagem
84.97389546659156,-20.757490004770915,Tempestades Severas
254.72350674913548,-34.0280307624118,Inundações e Chuvas
865.2071724437108,251.03473862833607,Tempestades Severas
-264.67274594815905,-87.69585546856948,Seca e Estiagem
-1372.9293773170875,-459.06051812486754,Seca e Estiagem
455.6345701755974,-136.3366162153209,Inundações e Chuvas
-32.2133575222739,-14.259319707260307,Seca e Estiagem
-769.5521357671046,-232.5833693443367,Seca e Estiagem
0.0,0.0,Inundações e Chuvas
-313.2702753788571,-106.69473787858878,Seca e Estiagem
455.12658388345955,161.15248028336896,Inundações e Chuvas
0.0,0.0,Incêndios Florestais
98.78949656222792,-15.776292229566229,Inundações e Chuvas
-15.144002178172196,-7.334964334924548,Incêndios Florestais
-70.46779828944243,-31.38838794013251,Seca e Estiagem
-156.85620192131807,-48.759583992107885,Seca e Estiagem
28.202632568910172,0.2930906462728668,Inundações e Chuvas
-3190.6303777438493,-1059.3778914524557,Seca e Estiagem
8016.809957159425,992.6231708479154,Tempestades Severas
7153.443627287944,150.6352158698857,Tempestades Severas
-49.298685672008375,-21.3520717977016,Seca e Estiagem
5742.891547342655,1993.5367506179662,Tempestades Severas
0.0,0.0,Inundações e Chuvas
-5.949959714800327,10.491248484327011,Tempestades Severas
0.0,0.0,Inundações e Chuvas
786.1785917581668,-271.4827497256572,Tempestades Severas
-111.54644850816904,-6.905522654339934,Seca e Estiagem
0.0,0.0,Inundações e Chuvas
0.0,0.0,Incêndios Florestais
5829.514905921733,-11931.630427264712,Tempestades Severas
0.0,0.0,Seca e Estiagem
6.643442025854564,-15.602005604114677,Seca e Estiagem
617.9357606813402,-143.45328211809272,Inundações e Chuvas
3629.131320509419,-2908.5661663059013,Inundações e Chuvas
452.390782163324,3.0328743755483276,Inundações e Chuvas
52192.5911442569,-1039.2123358496758,Inundações e Chuvas
-0.041353661211645326,-0.021423665289833745,Tempestades Severas
-2439.3264635329465,-770.151896628123,Seca e Estiagem
0.4634405683995779,1.3401831702263376,Inundações e Chuvas
-4.164600598997354,-2.0171151921042507,Seca e Estiagem
253.89037964682123,-38.93004651619253,Inundações e Chuvas
-1124.0946451515147,-387.5710005259528,Seca e Estiagem
-4004.358723805383,-1355.2627363210406,Seca e Estiagem
512.0087228512506,-13.911502121340401,Inundações e Chuvas
-1846.3707686822506,-584.9772353461713,Seca e Estiagem
19218.968718806766,-691.8059238031774,Inundações e Chuvas
571.5155379104916,-177.92180431775648,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
16030.553261716237,2787.0003409494716,Inundações e Chuvas
-1298.1462397441198,-361.84970955625613,Seca e Estiagem
2515.297361568961,2238.4121090704957,Tempestades Severas
0.0,0.0,Incêndios Florestais
103.48751327239243,28.38034979015483,Tempestades Severas
0.0,0.0,Inundações e Chuvas
0.0,0.0,Incêndios Florestais
-35.89649558743015,-88.27605646021826,Seca e Estiagem
14.02418734598578,10.135555728997478,Inundações e Chuvas
-144.29396485388065,-67.95528013070603,Seca e Estiagem
0.0,0.0,Inundações e Chuvas
-43.511286627650534,-18.38192476265961,Seca e Estiagem
77911.32481074173,21359.478235641694,Inundações e Chuvas
0.0,0.0,Deslizamentos
0.0,0.0,Seca e Estiagem
0.0,0.0,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
30.101928190211414,-23.73070231015642,Inundações e Chuvas
-210.14868007192055,-47.8396967802772,Seca e Estiagem
0.0,0.0,Seca e Estiagem
-31.070872863271887,-10.362895087470655,Seca e Estiagem
-32155.609163507368,-10834.608573426938,Seca e Estiagem
3708.2983887722435,1315.3219051253102,Tempestades Severas
-1623.1972354020863,-271.20981782375975,Seca e Estiagem
608.7574381107956,-25.340981480248292,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
0.0,0.0,Incêndios Florestais
10097.521111241145,217.707140111205,Inundações e Chuvas
-3249.8721652968748,-443.99097841426425,Seca e Estiagem
-3.786000544543049,-1.833741083731137,Tempestades Severas
-1953.7327457573879,-663.9438883561438,Seca e Estiagem
-869.0165795531234,-483.17559732469897,Inundações e Chuvas
252.22132084037713,38.319041322073204,Inundações e Chuvas
1561.3677585011374,589.19313160639,Tempestades Severas
-27886.832633137645,-9573.607786192782,Seca e Estiagem
-17.859966266367046,-6.3777350450313675,Seca e Estiagem
737.5366540932617,-292.8891871352567,Inundações e Chuvas
-91.32138946571521,-35.732236550933685,Seca e Estiagem
-651.6627823213561,-223.66095723415654,Seca e Estiagem
-344.638095297473,-104.81606597338241,Seca e Estiagem
-7281.871620035365,-2486.6444428011177,Seca e Estiagem
-551.6894877169151,-176.11881639660777,Seca e Estiagem
41.76720517034556,-14.199390413885977,Inundações e Chuvas
-909.5657529906842,-300.3527045636745,Seca e Estiagem
30797.836373252136,3929.257318315716,Inundações e Chuvas
-71.47599289389582,-60.5766960244974,Tempestades Severas
0.0,0.0,Incêndios Florestais
-0.0048339558876450365,0.0061932899643077945,Inundações e Chuvas
36.10356417891478,-7.954690577220208,Inundações e Chuvas
454.5000681346718,160.61293353019116,Inundações e Chuvas
2493.6072303878077,-401.7467935044007,Inundações e Chuvas
-42362.09643776271,-14505.646905671645,Seca e Estiagem
227.81793414901733,80.58152792765524,Inundações e Chuvas
950.1611727717424,-66.90853360368283,Inundações e Chuvas
6280.103552433484,-252.50723430595664,Inundações e Chuvas
235.41603379103347,3.4966015707497426,Inundações e Chuvas
-457.62607400500303,-152.15259023593856,Seca e Estiagem
-138.18474833957393,-19.807724919472218,Seca e Estiagem
-3248.7243843421475,-892.0037004611659,Seca e Estiagem
0.0,0.0,Incêndios Florestais
-87.0350239275919,-29.917264137408747,Seca e Estiagem
0.0,0.0,Tempestades Severas
-1250.5417707439324,-405.9634596315243,Seca e Estiagem
-0.3180240457416161,-0.1540342510334155,Inundações e Chuvas
-276.1125200365384,-88.92215895409656,Seca e Estiagem
-2.6183980926885084,-0.9116142589790422,Inundações e Chuvas
41.00033108847953,-1810.252706806558,Seca e Estiagem
0.0,0.0,Incêndios Florestais
6038.226986315394,-1716.077861840191,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
1317.2594452816081,-591.6041575678265,Inundações e Chuvas
-965.1901066765914,-314.47049167332216,Seca e Estiagem
-225.41668830973134,-80.00209608630327,Seca e Estiagem
814.269081819412,-118.5008402366348,Inundações e Chuvas
449.8593915673187,72.48983161472121,Inundações e Chuvas
12494.527427330406,1713.2174294143192,Inundações e Chuvas
-0.11358001633629147,-0.055012232511934114,Deslizamentos
-415.35668195475296,-90.3966124279439,Seca e Estiagem
0.0,0.0,Seca e Estiagem
0.0,0.0,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
-421.7992928531191,-137.85268088879496,Seca e Estiagem
-2707.721580914292,-793.7691890046483,Seca e Estiagem
-332.6198758239946,-107.1908306004668,Seca e Estiagem
-123.89702890135796,-31.112275846194432,Seca e Estiagem
0.0,0.0,Incêndios Florestais
-320.517569265553,-101.7878403325692,Seca e Estiagem
-70.52021893108603,-8.294607559606685,Incêndios Florestais
790.7441753302835,56.38037369290837,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
0.0,0.0,Inundações e Chuvas
-1.2713390408988239,-0.43746971865220974,Incêndios Florestais
12.29477981492084,-3.8819773976913647,Tempestades Severas
12.355355823633529,-3.8526375403516666,Inundações e Chuvas
0.0,0.0,Tempestades Severas
0.0,0.0,Incêndios Florestais
0.0,0.0,Inundações e Chuvas
1212.906423701858,-107.89650848447482,Tempestades Severas
0.0,0.0,Inundações e Chuvas
-82.74763381388155,-25.774788474687377,Seca e Estiagem
0.0,0.0,Inundações e Chuvas
-536.3625265061817,-186.06120961996646,Seca e Estiagem
455.63586829803467,161.1630558553105,Tempestades Severas
