LDA1,LDA2,Macro_Desastre
0.01931521251903638,-0.03262208990039968,Inundações e Chuvas
-0.1491922968747243,0.0767935307532891,Seca e Estiagem
-0.14746689263191576,0.07930494895046734,Seca e Estiagem
0.004066585157012478,-0.018562943493942195,Inundações e Chuvas
-0.14746689263191576,0.07930494895046734,Tempestades Severas
-0.14746689263191576,0.07930494895046734,Incêndios Florestais
-0.143972581916789,0.07906622389615939,Tempestades Severas
-0.14746689263191576,0.07930494895046734,Seca e Estiagem
-0.14168150592057355,0.08274605122978859,Inundações e Chuvas
-0.1501958880985292,0.07559280905263475,Seca e Estiagem
1.3852524669404556,0.2897905426294621,Inundações e Chuvas
-0.14746689263191576,0.07930494895046734,Seca e Estiagem
-0.2766593019307984,-0.026839455008601174,Seca e Estiagem
-0.7029238025715014,-0.3738645359018038,Seca e Estiagem
-0.4924343732827408,-0.3344985946557416,Seca e Estiagem
-0.05664604095338334,0.0034811446655813563,Inundações e Chuvas
-0.16374362029116407,0.06215156438709527,Seca e Estiagem
-0.14746689263191576,0.07930494895046734,Incêndios Florestais
0.09879279454411397,-0.09183269536320991,Inundações e Chuvas
-0.1061026851747733,0.047999983066997536,Inundações e Chuvas
-0.15090587051821014,0.0752135220996325,Seca e Estiagem
0.10873631048702191,-0.23383683140301648,Inundações e Chuvas
-0.5105703789608018,-0.21598159113031357,Seca e Estiagem
-0.11988147142139033,0.07365578045974122,Tempestades Severas
-0.14746689263191576,0.07930494895046734,Seca e Estiagem
-0.15567157083591945,0.058851887494365616,Seca e Estiagem
-0.14746689263191576,0.07930494895046734,Incêndios Florestais
5.857624303495817,-3.25758249884492,Inundações e Chuvas
-0.14746689263191576,0.07930494895046734,Incêndios Florestais
-0.16493662838269557,0.05363851715703776,Seca e Estiagem
-0.14746689263191576,0.07930494895046734,Seca e Estiagem
0.044698314120340095,0.32030262434501516,Inundações e Chuvas
3.037716327288489,-0.4380851980363178,Inundações e Chuvas
-0.14746689263191576,0.07930494895046734,Tempestades Severas
-0.19638495834593298,0.03819603671574554,Seca e Estiagem
-0.1480645301281054,0.07504033727881995,Seca e Estiagem
-2.8262992867447845,-2.096779232736618,Seca e Estiagem
-0.14746689263191576,0.07930494895046734,Deslizamentos
0.1356703810362534,-0.1527084696643805,Inundações e Chuvas
-0.1646754628403179,0.06364220974603099,Seca e Estiagem
-0.20270215131314728,0.02239996101952715,Seca e Estiagem
-0.41262678976489464,-0.13720763117658397,Seca e Estiagem
0.14862277365932197,-0.0720969112631361,Inundações e Chuvas
-0.37834824685649043,-0.7167624302421435,Inundações e Chuvas
0.028585037485817585,0.07558915806344949,Inundações e Chuvas
-0.14746689263191576,0.07930494895046734,Inundações e Chuvas
-0.14746689263191576,0.07930494895046734,Tempestades Severas
-0.14746689263191576,0.07930494895046734,Incêndios Florestais
-0.15419072662783906,0.031325126532936405,Seca e Estiagem
-0.21316113210405088,0.016154085490522403,Seca e Estiagem
-0.14746689263191576,0.07930494895046734,Incêndios Florestais
-0.14746689263191576,0.07930494895046734,Tempestades Severas
-0.14746689263191576,0.07930494895046734,Seca e Estiagem
-0.29896566774749683,-0.038230780591080135,Seca e Estiagem
-0.14746689263191576,0.07930494895046734,Seca e Estiagem
-0.14746689263191576,0.07930494895046734,Deslizamentos
6.1037442875418115,-3.535167360039087,Inundações e Chuvas
-0.13780291441314324,0.06226620898293863,Inundações e Chuvas
-1.7777107110600532,-1.2315680687891344,Seca e Estiagem
1.9312964001360045,-1.2327220059260768,Inundações e Chuvas
-0.14746689263191576,0.07930494895046734,Seca e Estiagem
-0.1476806526868406,0.07894605971083943,Seca e Estiagem
0.08344315865299275,-0.7833000006016203,Inundações e Chuvas
-0.28174069380086675,-0.021231377661365743,Seca e Estiagem
-0.1407176182641815,0.11903965244255153,Incêndios Florestais
-0.14746689263191576,0.07930494895046734,Deslizamentos
-0.14746689263191576,0.07930494895046734,Inundações e Chuvas
-0.14746689263191576,0.07930494895046734,Incêndios Florestais
-0.2050366079846772,0.02990765549780445,Seca e Estiagem
-0.13774164593281446,0.057592120294236056,Tempestades Severas
